id,xp,name,original_name,type
15723,9.284,Peau de Vindeux,Peau de Vindeux,[object Object]
15724,9.284,Pagne de Trantroa,Pagne de Trantroa,[object Object]
15725,9.284,Barbe de Seith,Barbe de Seith,[object Object]
15726,7.737,Touffe de cheveux de Soissanth,Touffe de cheveux de Soissanth,[object Object]
15727,12.016,Pixel de Fraktale,Pixel de Fraktale,[object Object]
15728,2.884,Pixel de Gromorso,Pixel de Gromorso,[object Object]
15729,2.884,Pixel de Farfacette,Pixel de Farfacette,[object Object]
15730,2.884,Pixel de Brikablak,Pixel de Brikablak,[object Object]
15731,2.884,Pixel d'Éklatleth,Pixel d'Éklatleth,[object Object]
15732,2.403,Pixel de Segmantid,Pixel de Segmantid,[object Object]
15733,27.686,Sablier miniature,Sablier miniature,[object Object]
15734,506.25,Essence de Vortex,Essence de Vortex,[object Object]
15735,232.105,Essence de XLII,Essence de XLII,[object Object]
15736,72.097,Essence de Fraktale,Essence de Fraktale,[object Object]
15793,15,Gland de Fouduglen,Gland de Fouduglen,[object Object]
15806,36.136,Clef du Mégalithe de Fraktale,Clef du Mégalithe de Fraktale,[object Object]
15807,113.781,Clef de l'Horologium de XLII,Clef de l'Horologium de XLII,[object Object]
15808,244.215,Clef de l'Œil de Vortex,Clef de l'il de Vortex,[object Object]
15991,3.366,Clef de la Cache de Kankreblath,Clef de la Cache de Kankreblath,[object Object]
16000,1.75,Kamiam,Kamiam,[object Object]
16001,0.176,Antennes de Vilinsekt,Antennes de Vilinsekt,[object Object]
16002,1.029,Patte de Kankreblath,Patte de Kankreblath,[object Object]
16008,1,Batterie rechargeable de l'Hyperscampe,Batterie rechargeable de l'Hyperscampe,[object Object]
16009,100,Élixir de Brumen,Élixir de Brumen,[object Object]
16148,0.272,Poil d'Abrakne,Poil d'Abrakne,[object Object]
16149,1.627,Œil d'Abrakne,il d'Abrakne,[object Object]
16150,0.862,Racine d'Abraknyde Vénérable,Racine d'Abraknyde Vénérable,[object Object]
16151,5.227,Écorce d'Abraknyde Vénérable,Écorce d'Abraknyde Vénérable,[object Object]
16152,0.926,Masque Brisé d'Araknotron,Masque Brisé d'Araknotron,[object Object]
16153,5.54,Arakne Écrabouillée,Arakne Écrabouillée,[object Object]
16154,1.039,Écorce d'Abrakne Sombre,Écorce d'Abrakne Sombre,[object Object]
16155,6.208,Toile d'Abrakne Sombre,Toile d'Abrakne Sombre,[object Object]
16156,11.918,Ambre d'Abraknyde Sombre Irascible,Ambre d'Abraknyde Sombre Irascible,[object Object]
16157,2,Masque Cassé d'Araknotron Irascible,Masque Cassé d'Araknotron Irascible,[object Object]
16158,11.983,Arakne Irascible Écrasée,Arakne Irascible Écrasée,[object Object]
16159,2.121,Patte d'Abrakne Irascible,Patte d'Abrakne Irascible,[object Object]
16160,12.781,Mandibule d'Abrakne Irascible,Mandibule d'Abrakne Irascible,[object Object]
16161,2.246,Doigt de Branche Invocatrice,Doigt de Branche Invocatrice,[object Object]
16162,13.535,Œil de Branche Invocatrice,il de Branche Invocatrice,[object Object]
16163,13.535,Œil de Branche Soignante,il de Branche Soignante,[object Object]
16165,0.202,Lamelle de Champa Bleu,Lamelle de Champa Bleu,[object Object]
16166,0.202,Lamelle de Champa Marron,Lamelle de Champa Marron,[object Object]
16167,0.202,Lamelle de Champa Rouge,Lamelle de Champa Rouge,[object Object]
16168,0.202,Lamelle de Champa Vert,Lamelle de Champa Vert,[object Object]
16179,17.275,Clef de l'Antre de la Reine Nyée,Clef de l'Antre de la Reine Nyée,[object Object]
16180,5.513,Soie Baveuse,Soie Baveuse,[object Object]
16181,33.385,Globule de Nyée,Globule de Nyée,[object Object]
16207,430,Sceau Sylvestre,Sceau Sylvestre,[object Object]
16208,500,Fragment de Rubis Fertile,Fragment de Rubis Fertile,[object Object]
16211,6.702,Bourgeon explosif de Damadrya,Bourgeon explosif de Damadrya,[object Object]
16212,19.725,Substrat de Fourré,Substrat de Fourré,[object Object]
16213,3.655,Œil de Rat du Gang,il de Rat du Gang,[object Object]
16214,23.811,Pilule du Gang,Pilule du Gang,[object Object]
16215,6.169,Glande d'Arak-haï,Glande d'Arak-haï,[object Object]
16216,1.039,Chélicères d'Arapex,Chélicères d'Arapex,[object Object]
16217,1.039,Laine de Dardalaine,Laine de Dardalaine,[object Object]
16218,1.039,Dent de Gargantûl,Dent de Gargantûl,[object Object]
16219,1.039,Fil de Néfileuse,Fil de Néfileuse,[object Object]
16220,1.039,Œil de Saltik,il de Saltik,[object Object]
16285,6.176,Essence de Kankreblath,Essence de Kankreblath,[object Object]
16286,83.154,Essence de la Reine Nyée,Essence de la Reine Nyée,[object Object]
16378,3,Ortie Roïde,Ortie Roïde,[object Object]
16379,5,Sauge Divine au Rhum,Sauge Divine au Rhum,[object Object]
16380,7,Trèfle Agare,Trèfle Agare,[object Object]
16381,10,Menthe Religieuse,Menthe Religieuse,[object Object]
16382,12,Orchidée de Génie,Orchidée de Génie,[object Object]
16383,15,Edelweiss Marguerite,Edelweiss Marguerite,[object Object]
16384,17,Pandouille de Trois,Pandouille de Trois,[object Object]
16385,0.2,Ginseng,Ginseng,[object Object]
16386,20,Ginsengoku,Ginsengoku,[object Object]
16387,0.22,Belladone,Belladone,[object Object]
16388,22,Belladonzelle,Belladonzelle,[object Object]
16389,0.25,Mandragore,Mandragore,[object Object]
16390,25,Mandragorgonzola,Mandragorgonzola,[object Object]
16419,7.05,Potion des Ancêtres,Potion des Ancêtres,[object Object]
16420,10.35,Potion de Glandage,Potion de Glandage,[object Object]
16440,0.45,Ferrite,Ferrite,[object Object]
16452,15,Riz Cola,Riz Cola,[object Object]
16453,17,Malt Husse,Malt Husse,[object Object]
16454,0.22,Maïs,Maïs,[object Object]
16455,22,Maïssého,Maïssého,[object Object]
16456,0.25,Millet,Millet,[object Object]
16457,25,Millet Zime,Millet Zime,[object Object]
16458,32.4,Substrat de Forêt primaire,Substrat de Forêt primaire,[object Object]
16459,42,Substrat de Forêt vierge,Substrat de Forêt vierge,[object Object]
16460,45,Substrat de Sylve,Substrat de Sylve,[object Object]
16461,0.15,Anguille,Anguille,[object Object]
16462,15,Anguille Souroche,Anguille Souroche,[object Object]
16463,0.16,Dorade Grise,Dorade Grise,[object Object]
16464,16,Daurade Royale,Daurade Royale,[object Object]
16465,0.2,Lotte,Lotte,[object Object]
16466,20,Glotte,Glotte,[object Object]
16467,0.24,Morue,Morue,[object Object]
16468,24,Morue Barbue,Morue Barbue,[object Object]
16469,0.25,Tanche,Tanche,[object Object]
16470,25,Tanche Hantée,Tanche Hantée,[object Object]
16471,0.26,Espadon,Espadon,[object Object]
16472,305,Espadon Quichotte,Espadon Quichotte,[object Object]
16487,0.448,Bois Vermoulu,Bois Vermoulu,[object Object]
16488,0.19,Bois de Noisetier,Bois de Noisetier,[object Object]
16489,0.45,Planche Agglomérée,Planche Agglomérée,[object Object]
16490,1.2,Planche Contreplaquée,Planche Contreplaquée,[object Object]
16491,2.25,Planche à Griller,Planche à Griller,[object Object]
16492,3.75,Planche de Surf,Planche de Surf,[object Object]
16493,6,Planche à Repasser,Planche à Repasser,[object Object]
16494,8.775,Planche de Toilette,Planche de Toilette,[object Object]
16495,12.225,Planche à Pâtisserie,Planche à Pâtisserie,[object Object]
16496,14.625,Planche de Gravure,Planche de Gravure,[object Object]
16497,19.5,Planche à Pain,Planche à Pain,[object Object]
16498,24.6,Planche à Dessin,Planche à Dessin,[object Object]
16499,27.6,Planche de Salut,Planche de Salut,[object Object]
16511,0.044,Laine Céleste,Laine Céleste,[object Object]
16512,0.042,Plume Chimérique,Plume Chimérique,[object Object]
16513,0.043,Pétale Diaphane,Pétale Diaphane,[object Object]
16515,0.044,Queue de Chapardam,Queue de Chapardam,[object Object]
16518,0.042,Feu Intérieur,Feu Intérieur,[object Object]
16522,0.043,Peau de Gloot,Peau de Gloot,[object Object]
16523,0.045,Volve d'Aminite,Volve d'Aminite,[object Object]
16524,0.045,Relique d'Incarnam,Relique d'Incarnam,[object Object]
16525,0.263,Crâne de Kardorim,Crâne de Kardorim,[object Object]
16526,15,Tête de Marteau en Jade,Tête de Marteau en Jade,[object Object]
16663,0.043,Viande Intangible,Viande Intangible,[object Object]
16909,3,Sève de Frêne,Sève de Frêne,[object Object]
16910,5,Sève de Châtaignier,Sève de Châtaignier,[object Object]
16911,7,Sève de Noyer,Sève de Noyer,[object Object]
16912,10,Sève de Chêne,Sève de Chêne,[object Object]
16913,11,Sève de Bombu,Sève de Bombu,[object Object]
16914,12,Sève d'Érable,Sève d'Érable,[object Object]
16915,14,Sève d'Oliviolet,Sève d'Oliviolet,[object Object]
16916,15,Sève d'If,Sève d'If,[object Object]
16917,16,Sève de Bambou,Sève de Bambou,[object Object]
16918,17,Sève de Merisier,Sève de Merisier,[object Object]
16919,19,Sève de Noisetier,Sève de Noisetier,[object Object]
16920,20,Sève d'Ébène,Sève d'Ébène,[object Object]
16921,21,Sève de Kaliptus,Sève de Kaliptus,[object Object]
16922,22,Sève de Charme,Sève de Charme,[object Object]
16923,24,Sève de Bambou Sombre,Sève de Bambou Sombre,[object Object]
16924,25,Sève d'Orme,Sève d'Orme,[object Object]
16925,26,Sève de Bambou Sacré,Sève de Bambou Sacré,[object Object]
16926,27,Sève de Tremble,Sève de Tremble,[object Object]
17037,1.579,Essence de Kardorim,Essence de Kardorim,[object Object]
17044,3.732,Poudre Explosive,Poudre explosive,[object Object]
17060,5.85,Potion de Vieillesse,Potion de Vieillesse,[object Object]
17065,0.446,Poupée Vaudou Tam,Poupée Vaudou Tam,[object Object]
17075,1.103,Canif Rouillé,Canif Rouillé,[object Object]
17112,18.748,Clef de l'Arbre de Moon,Clef de l'Arbre de Moon,[object Object]
17113,18.038,Clef du Bateau du Chouque,Clef du Bateau du Chouque,[object Object]
17114,550,Poils de Zatoïshwan,Poils de Zatoïshwan,[object Object]
17115,620,Scalp d'Anatak,Scalp d'Anatak,[object Object]
17116,800,Épaulière Massive du K.O.,Épaulière Massive du K.O.,[object Object]
17117,1,Pied de Voldelor,Pied de Voldelor,[object Object]
17118,1,Peau du Grand Kongoku,Peau du Grand Kongoku,[object Object]
17123,0.053,Viande Hachée,Viande Hachée,[object Object]
17124,0.083,Viande Faisandée,Viande Faisandée,[object Object]
17125,8.123,Bidoche Faisandée,Bidoche Faisandée,[object Object]
17126,0.133,Viande Frelatée,Viande Frelatée,[object Object]
17127,13.208,Bidoche Frelatée,Bidoche Frelatée,[object Object]
17128,0.208,Viande Minérale,Viande Minérale,[object Object]
17129,4.654,Bidoche Minérale,Bidoche Minérale,[object Object]
17130,0.31,Viande Tendre,Viande Tendre,[object Object]
17131,30.296,Bidoche Tendre,Bidoche Tendre,[object Object]
17132,0.446,Viande Ladre,Viande Ladre,[object Object]
17133,44.76,Bidoche Ladre,Bidoche Ladre,[object Object]
17134,0.641,Viande Avariée,Viande Avariée,[object Object]
17135,62.212,Bidoche Avariée,Bidoche Avariée,[object Object]
17136,0.834,Viande Sanguinolente,Viande Sanguinolente,[object Object]
17137,84.146,Bidoche Sanguinolente,Bidoche Sanguinolente,[object Object]
17138,1.103,Viande Rassie,Viande Rassie,[object Object]
17139,100.28,Bidoche Rassie,Bidoche Rassie,[object Object]
17140,1.424,Viande Exsudative,Viande Exsudative,[object Object]
17141,29.006,Bidoche Exsudative,Bidoche Exsudative,[object Object]
17142,1.846,Viande Séchée,Viande Séchée,[object Object]
17143,58.834,Bidoche Séchée,Bidoche Séchée,[object Object]
17144,2.384,Viande Saignante,Viande Saignante,[object Object]
17145,237.261,Bidoche Saignante,Bidoche Saignante,[object Object]
17146,3.005,Viande Persillée,Viande Persillée,[object Object]
17147,301.444,Bidoche Persillée,Bidoche Persillée,[object Object]
17148,3.786,Viande Macérée,Viande Macérée,[object Object]
17149,377.82,Bidoche Macérée,Bidoche Macérée,[object Object]
17150,4.929,Viande de Brousse,Viande de Brousse,[object Object]
17151,475.207,Bidoche de Brousse,Bidoche de Brousse,[object Object]
17153,119.725,Bidoche Fraîche,Bidoche Fraîche,[object Object]
17154,8.372,Viande Maigre,Viande Maigre,[object Object]
17155,797.18,Bidoche Maigre,Bidoche Maigre,[object Object]
17156,9.676,Viande Gâtée,Viande Gâtée,[object Object]
17157,967.647,Bidoche Gâtée,Bidoche Gâtée,[object Object]
17158,12.774,Viande Noire,Viande Noire,[object Object]
17159,1.253,Bidoche Noire,Bidoche Noire,[object Object]
17160,17.003,Viande Goûtue,Viande Goûtue,[object Object]
17161,1.574,Bidoche Goûtue,Bidoche Goûtue,[object Object]
17272,15,Orbe régénérant mineur,Orbe régénérant mineur,[object Object]
17273,150,Orbe régénérant,Orbe régénérant,[object Object]
17274,450,Orbe régénérant majeur,Orbe régénérant majeur,[object Object]
17275,750,Orbe régénérant magistral,Orbe régénérant magistral,[object Object]
17414,83.154,Essence du Chouque,Essence du Chouque,[object Object]
17421,26.316,Bidoche Intangible,Bidoche Intangible,[object Object]
17442,132.417,Pointes de Knout,Pointes de Knout,[object Object]
17443,97.5,Manche de Knout,Manche de Knout,[object Object]
17444,130.048,Lanières de knout,Lanières de knout,[object Object]
17563,24.065,Clef du Miausolée du Pounicheur,Clef du Miausolée du Pounicheur,[object Object]
17564,73.162,Clef du Plateau de Ush,Clef du Plateau de Ush,[object Object]
17565,204.12,Clef du Défi du Chalœil,Clef du Défi du Chalil,[object Object]
17567,26.439,Biscuit de chance,Biscuit de chance,[object Object]
17609,1.853,Patte de Pupuce,Patte de Pupuce,[object Object]
17610,1.853,Œil de Morcac,il de Morcac,[object Object]
17611,1.853,Palpe de Pikbul,Palpe de Pikbul,[object Object]
17612,1.853,Peau de Gériatique,Peau de Gériatique,[object Object]
17613,1.853,Épine de Grath,Épine de Grath,[object Object]
17614,9.265,Glande du Pounicheur,Glande du Pounicheur,[object Object]
17615,5.932,Queue de Chasquatch,Queue de Chasquatch,[object Object]
17616,5.932,Poil de Chacrebleu,Poil de Chacrebleu,[object Object]
17617,5.932,Collier de Chakichan,Collier de Chakichan,[object Object]
17618,5.932,Oreille de Chargus,Oreille de Chargus,[object Object]
17619,5.932,Dent de Chakaroze,Dent de Chakaroze,[object Object]
17620,29.659,Moustache de Ush,Moustache de Ush,[object Object]
17621,16.875,Pique du Soldat,Pique du Soldat,[object Object]
17622,16.875,Plume du Cavalier,Plume du Cavalier,[object Object]
17623,16.875,Gilet du Valet,Gilet du Valet,[object Object]
17624,16.875,Ceinture de la Dame,Ceinture de la Dame,[object Object]
17625,16.875,Sceau du Roi Joueur,Sceau du Roi Joueur,[object Object]
17626,84.375,Dé du Chalœil,Dé du Chalil,[object Object]
17713,2.025,Jeton du Chazino du Grand Jeu,Jeton du Chazino du Grand Jeu,[object Object]
17714,1.305,Jeton du Chazino des Matougarous,Jeton du Chazino des Matougarous,[object Object]
17715,0.63,Jeton du Chazino des Ecaflipuces,Jeton du Chazino des Ecaflipuces,[object Object]
17735,506.25,Essence du Chalœil,Essence du Chalil,[object Object]
17736,177.955,Essence de Ush,Essence de Ush,[object Object]
17737,55.588,Essence du Pounicheur,Essence du Pounicheur,[object Object]
17772,125.801,Clef du caveau du Roi Léorictus,Clef du caveau du Roi Léorictus,[object Object]
17777,41.41,Clef du caveau du Prince Djamal,Clef du caveau du Prince Djamal,[object Object]
17780,8.225,Fleur de Korriandre,Fleur de Korriandre,[object Object]
17781,97.065,Dissolvant Phosphorescent,Dissolvant Phosphorescent,[object Object]
17785,33.265,Clef du Temple Maudit,Clef du Temple Maudit,[object Object]
17793,5.481,Rubis Magique,Rubis,[object Object]
17850,66.345,Jus de poisson abominable,Jus de poisson abominable,[object Object]
17851,157.441,Jus de poisson asphyxiant,Jus de poisson asphyxiant,[object Object]
17852,670.925,Jus de poisson pestilentiel,Jus de poisson pestilentiel,[object Object]
17853,894.712,Jus de poisson méphitique,Jus de poisson méphitique,[object Object]
17864,160,Ambre gris,Ambre gris,[object Object]
17865,640,Marque des grands fonds,Marque des grands fonds,[object Object]
17866,640,Steamopompe,Steamopompe,[object Object]
17867,640,Hélice en laiton,Hélice en laiton,[object Object]
17868,640,Plombs de plongée,Plombs de plongée,[object Object]
17869,640,Filtre à frousse,Filtre à frousse,[object Object]
17870,640,Socle en coquillage,Socle en coquillage,[object Object]
17963,5.746,Sceau des fondateurs,Sceau des fondateurs,[object Object]
17964,4.974,Volant hydraulique,Volant hydraulique,[object Object]
17965,5.892,Accélérateur de propulsion,Accélérateur de propulsion,[object Object]
17966,5.131,Lest anti-tourbillon,Lest anti-tourbillon,[object Object]
17967,5.746,Attrape-peur,Attrape-peur,[object Object]
17968,4.974,Statuette de Snedon,Statuette de Snedon,[object Object]
17970,16.875,Bave de Mol Usk,Bave de Mol Usk,[object Object]
17971,16.875,Pince de Crabe Yoloniste,Pince de Crabe Yoloniste,[object Object]
17972,16.875,Écaille de Gambaf,Écaille de Gambaf,[object Object]
17973,16.875,Queue de Mantaze,Queue de Mantaze,[object Object]
17974,101.25,Parasite Aquatique,Parasite Aquatique,[object Object]
17975,17.609,Lanterne de Tourthon,Lanterne de Tourthon,[object Object]
17976,84.375,Poil de Meno,Poil de Meno,[object Object]
17977,16.875,Encre de Poulpée,Encre de Poulpée,[object Object]
17978,18.08,Trident de Tryde,Trident de Tryde,[object Object]
17979,16.875,Moustache de Rilur,Moustache de Rilur,[object Object]
17980,16.875,Épine de Diondin,Épine de Diondin,[object Object]
17981,111.724,Peau de Trithon,Peau de Trithon,[object Object]
17982,84.375,Dentier de Dantinéa,Dentier de Dantinéa,[object Object]
17983,16.875,Tentacule de Grofond,Tentacule de Grofond,[object Object]
17984,16.875,Tentacule de N'Yalg,Tentacule de N'Yalg,[object Object]
17985,16.875,Patte de Li-Fo,Patte de Li-Fo,[object Object]
17986,16.875,Œil de Shokkoth,il de Shokkoth,[object Object]
17987,16.875,Flûte de Klûtiste,Flûte de Klûtiste,[object Object]
17988,101.25,Pierre Angulaire,Pierre Angulaire,[object Object]
17989,84.375,Aile de Larve de Koutoulou,Aile de Larve de Koutoulou,[object Object]
17990,16.875,Dent de Tilamproie,Dent de Tilamproie,[object Object]
17991,10,Bois d'Aquajou,Bois d'Aquajou,[object Object]
17992,10,Salikrone,Salikrone,[object Object]
17993,10,Quisnoa,Quisnoa,[object Object]
17994,10,Patelle,Patelle,[object Object]
17995,10,Écume de mer,Écume de mer,[object Object]
18066,226.875,Clef du Vaisseau du Capitaine Meno,Clef du Vaisseau du Capitaine Meno,[object Object]
18067,232.692,Clef du Palais de Dantinéa,Clef du Palais de Dantinéa,[object Object]
18068,226.875,Clef du Temple de Koutoulou,Clef du Temple de Koutoulou,[object Object]
18198,2.251,Gâtrool,Gâtrool,[object Object]
18209,2.251,Gratrooll,Gratrooll,[object Object]
18348,1.8,Flûte de Mastodonte,Flûte de Mastodonte,[object Object]
18357,17.975,Jus de Cacterre,Jus de Cacterre,[object Object]
18358,3,Maraca de Lévito,Maraca de Lévito,[object Object]
18359,3,Parchemin de Cactana,Parchemin de Cactana,[object Object]
18361,3,Fleur de Cactiflore,Fleur de Cactiflore,[object Object]
18362,3,Moustaches de Cactoblongo,Moustaches de Cactoblongo,[object Object]
18363,3,String de Pampactus,String de Pampactus,[object Object]
18364,89.876,Étoile d'Or d'El Piko,Étoile d'Or d'El Piko,[object Object]
18366,5.14,Sable Fin,Sable Fin,[object Object]
18367,0.862,Boule de Boulépique,Boule de Boulépique,[object Object]
18368,0.862,Écailles d'Ouroboulos,Écailles d'Ouroboulos,[object Object]
18369,0.862,Queue de Scordion Bleu,Queue de Scordion Bleu,[object Object]
18370,0.862,Queue de Fennex,Queue de Fennex,[object Object]
18371,4.207,Carapace du Mantiscore,Carapace du Mantiscore,[object Object]
18383,15,Picot d'El Piko,Picot d'El Piko,[object Object]
18385,25.219,Cœur du Mantiscore,Cur du Mantiscore,[object Object]
18411,0.841,Œil de Léolhyène,il de Léolhyène,[object Object]
18421,13.87,Clef du Cimetière des mastodontes,Clef du Cimetière des mastodontes,[object Object]
18422,47.114,Clef de la Caverne d'El Piko,Clef de la Caverne d'El Piko,[object Object]
18537,16.875,Fragment de Chakanoubis,Fragment de Chakanoubis,[object Object]
18538,16.875,Dent de Bandleth,Dent de Bandleth,[object Object]
18539,16.875,Grenat de Momistik,Grenat de Momistik,[object Object]
18540,16.875,Paupière Dorée de Rykaon,Paupière Dorée de Rykaon,[object Object]
18541,16.875,Oreille de Griffotep,Oreille de Griffotep,[object Object]
18542,84.375,Cheveux de Tal Kasha,Cheveux de Tal Kasha,[object Object]
18543,101.25,Scarabée Chrysonéfritin,Scarabée Chrysonéfritin,[object Object]
18544,298.509,Clef de la Chambre de Tal Kasha,Clef de la Chambre de Tal Kasha,[object Object]
18552,121.948,Clef du Boyau du Père Ver,Clef du Boyau du Père Ver,[object Object]
18562,7.737,Dent de Cycloporth,Dent de Cycloporth,[object Object]
18563,8.167,Langue de Morsquale,Langue de Morsquale,[object Object]
18564,7.737,Patte de Masticroc,Patte de Masticroc,[object Object]
18565,7.737,Peau de Trémorse,Peau de Trémorse,[object Object]
18566,7.737,Pic de Pikténia,Pic de Pikténia,[object Object]
18567,47.559,Carapace de Ver des Sables,Carapace de Ver des Sables,[object Object]
18568,38.684,Œil du Père Ver,il du Père Ver,[object Object]
18729,12.2,Sang de Viandargh,Sang de Viandargh,[object Object]
18730,12.2,Queue de Chevrotine,Queue de Chevrotine,[object Object]
18731,12.2,Bave de Brokouillon,Bave de Brokouillon,[object Object]
18732,12.2,Os de Nemroz,Os de Nemroz,[object Object]
18733,12.2,Flèche de Crâmbo,Flèche de Crâmbo,[object Object]
18734,61,Poils du Comte Razof,Poils du Comte Razof,[object Object]
18735,75,Bouteille de Bouchonnois,Bouteille de Bouchonnois,[object Object]
18736,187.753,Clef du Camp du Comte Razof,Clef du Camp du Comte Razof,[object Object]
18741,3.191,Coffre de Pièges à Chasseur,Coffre de Pièges à Chasseur,[object Object]
18742,5.36,Breuvage Musculaire,Breuvage Musculaire,[object Object]
18743,33.637,Implants Rustiques,Implants Rustiques,[object Object]
19041,16.955,Clef du Chapiteau des Magik Riktus,Clef du Chapiteau des Magik Riktus,[object Object]
19049,298.509,Clef du Manoir des Katrepat,Clef du Manoir des Katrepat,[object Object]
19068,84.375,Pic d'Anerice,Pic d'Anerice,[object Object]
19069,16.875,Ongle de Goulafre,Ongle de Goulafre,[object Object]
19070,16.875,Aile de Kérigoule,Aile de Kérigoule,[object Object]
19071,16.875,Œil de Gouligane,il de Gouligane,[object Object]
19072,16.875,Poils de Goultime,Poils de Goultime,[object Object]
19073,16.875,Nez de Pipisteuse,Nez de Pipisteuse,[object Object]
19074,101.25,Goulobule rouge,Goulobule rouge,[object Object]
19216,298.509,Clef du Belvédère d'Ilyzaelle,Clef du Belvédère d'Ilyzaelle,[object Object]
19231,16.875,Œil de Feutôme,il de Feutôme,[object Object]
19232,16.875,Pince de Crâme,Pince de Crâme,[object Object]
19233,101.25,Brûlâme encapsulé,Brûlâme encapsulé,[object Object]
19234,16.875,Cendres de Chause,Cendres de Chause,[object Object]
19235,16.875,Fragment d'Ectorche,Fragment d'Ectorche,[object Object]
19236,16.875,Restes d'Esprigné,Restes d'Esprigné,[object Object]
19237,84.375,Plume d'Ilyzaelle,Plume d'Ilyzaelle,[object Object]
19337,22.5,Rune Pa So,Rune Pa So,[object Object]
19338,0.9,Rune Pa Ré Air,Rune Pa Ré Air,[object Object]
19339,0.9,Rune Pa Ré Eau,Rune Pa Ré Eau,[object Object]
19340,0.9,Rune Pa Ré Feu,Rune Pa Ré Feu,[object Object]
19341,0.9,Rune Pa Ré Neutre,Rune Pa Ré Neutre,[object Object]
19342,0.9,Rune Pa Ré Terre,Rune Pa Ré Terre,[object Object]
19399,16.875,Dent de Klémort,Dent de Klémort,[object Object]
19400,16.875,Vertèbre de Trépavois,Vertèbre de Trépavois,[object Object]
19401,18.409,Langue de Hacharné,Langue de Hacharné,[object Object]
19402,16.875,Grenade de Moribombe,Grenade de Moribombe,[object Object]
19403,16.875,Œil de Halbardent,il de Halbardent,[object Object]
19404,62.953,Cervelle de Solar,Cervelle de Solar,[object Object]
19405,73.885,Sang de Calciné,Sang de Calciné,[object Object]
19406,16.875,Chair de Zombruth,Chair de Zombruth,[object Object]
19407,16.875,Pointe de Lance de Tournoyé,Pointe de Lance de Tournoyé,[object Object]
19408,16.875,Protection de Funespadon,Protection de Funespadon,[object Object]
19409,16.875,Aquarakne de Crânonier,Aquarakne de Crânonier,[object Object]
19410,16.875,Bout d'Armure de Macrab,Bout d'Armure de Macrab,[object Object]
19411,84.375,Queue de Bethel Akarna,Queue de Bethel Akarna,[object Object]
19412,101.25,Coquille de Submergé,Coquille de Submergé,[object Object]
19514,303.111,Clef de la Tour de Solar,Clef de la Tour de Solar,[object Object]
19515,298.509,Clef de la Tour de Bethel,Clef de la Tour de Bethel,[object Object]
19643,1.2,Corps de Quintaine,Corps de Quintaine,[object Object]
19905,63.073,Essence du Mantiscore,Essence du Mantiscore,[object Object]
19906,506.25,Essence de Bethel Akarna,Essence de Bethel Akarna,[object Object]
19907,377.72,Essence de Solar,Essence de Solar,[object Object]
19908,506.25,Essence de Meno,Essence de Meno,[object Object]
19909,506.25,Essence d'Ilyzaelle,Essence d'Ilyzaelle,[object Object]
19910,506.25,Essence de Dantinéa,Essence de Dantinéa,[object Object]
19911,506.25,Essence de la Larve de Koutoulou,Essence de la Larve de Koutoulou,[object Object]
19912,506.25,Essence d'Anerice la Shushess,Essence d'Anerice la Shushess,[object Object]
19913,366,Essence du Comte Razof,Essence du Comte Razof,[object Object]
19914,506.25,Essence de Dazak Martegel,Essence de Dazak Martegel,[object Object]
19915,224.814,Essence d'El Piko,Essence d'El Piko,[object Object]
19916,506.25,Essence de Tal Kasha,Essence de Tal Kasha,[object Object]
19921,33.077,Essence de Choudini,Essence de Choudini,[object Object]
19938,232.105,Essence du Père Ver,Essence du Père Ver,[object Object]
19963,254.724,Clef de la Brasserie du roi Dazak,Clef de la Brasserie du roi Dazak,[object Object]
19968,101.25,Chope de Bière,Chope de Bière,[object Object]
19969,84.375,Épaulière de Dazak Martegel,Épaulière de Dazak Martegel,[object Object]
19970,16.875,Armure de Tanklume,Armure de Tanklume,[object Object]
19971,16.875,Fronde de Boufbos,Fronde de Boufbos,[object Object]
19972,16.875,Poils de barbe de Barbélier,Poils de barbe de Barbélier,[object Object]
19973,16.875,Jambière de Kasrok,Jambière de Kasrok,[object Object]
19974,16.875,Dent de Vatenbière,Dent de Vatenbière,[object Object]
20125,500,Croquette enrichie,Croquette enrichie,[object Object]
20142,0.025,Badge de Malicien,Badge de Malicien,[object Object]
20452,4,Andésite,Andésite,[object Object]
20492,0.675,Rune Ta Ine,Rune Ta Ine,[object Object]
20556,0.675,Rune Pata Ine,Rune Pata Ine,[object Object]
20557,0.675,Rune Rata Ine,Rune Rata Ine,[object Object]
20558,0.675,Rune Ta Fo,Rune Ta Fo,[object Object]
20559,0.675,Rune Pata Fo,Rune Pata Fo,[object Object]
20560,0.675,Rune Rata Fo,Rune Rata Fo,[object Object]
20561,0.675,Rune Ta Age,Rune Ta Age,[object Object]
20562,0.675,Rune Pata Age,Rune Pata Age,[object Object]
20563,0.675,Rune Rata Age,Rune Rata Age,[object Object]
20564,0.675,Rune Ta Cha,Rune Ta Cha,[object Object]
20565,0.675,Rune Pata Cha,Rune Pata Cha,[object Object]
20566,0.675,Rune Rata Cha,Rune Rata Cha,[object Object]
20567,0.675,Rune Ta Vi,Rune Ta Vi,[object Object]
20568,0.675,Rune Pata Vi,Rune Pata Vi,[object Object]
20569,0.675,Rune Rata Vi,Rune Rata Vi,[object Object]
20570,1.35,Rune Ta Ini,Rune Ta Ini,[object Object]
